"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NUP43",251.624935317974,0.00737943207783911,0.1527108425235,0.0483229085498858,0.961458897495525,0.985011747161569
"GCDH",298.757242386235,-0.00871152038041578,0.180500929175893,-0.0482630223577776,0.961506624076927,0.985011747161569
"SCUBE2",115.870632975328,0.0104632250636073,0.217277648780625,0.0481560120073443,0.961591906820471,0.985011747161569
"DLGAP1-AS5",157.123468085868,-0.0136651146468319,0.283306408276932,-0.0482344000968528,0.961529434770614,0.985011747161569
"MIRLET7F1",1.55149600320681,-0.0282447014619895,0.587763502156998,-0.0480545344485256,0.961672780568059,0.985047402145959
"CD70",1.31973150697371,-0.0406139342746168,0.846625586618898,-0.0479715412769575,0.961738923256557,0.985068660693617
"LTA",4.91862439438882,-0.034042618560888,0.710814397013449,-0.0478924156628245,0.961801983880708,0.985086760555121
"BTK",45.2964963619753,0.0167457616649549,0.350639607572788,0.0477577584029171,0.961909302027978,0.985148594567597
"LOC100132215",27.7620702328886,-0.0109644879281746,0.229850217840106,-0.047702751953892,0.961953140859628,0.985148594567597
"TEX44",4.22631843583106,0.0422054067392273,0.88916457660235,0.0474663609525488,0.962141540173346,0.985295043003922
"SEC11C",300.860136212271,-0.00841685236929176,0.17766994956547,-0.0473735282183453,0.9622155267469,0.985324317117484
"FAAH2",30.2697771783243,-0.00960674877287557,0.203523328559572,-0.0472021995751884,0.962352074470497,0.985372780679359
"CD300LB",2.37734032559939,-0.0330058131761976,0.699272568545343,-0.0472002115639366,0.962353658907971,0.985372780679359
"TNR",4077.80065473269,0.00861192354460192,0.18440597233979,0.0467008927928507,0.962751618778116,0.985547775215388
"SNORD114-1",9.7708033855952,0.0140537748326722,0.30082378860656,0.0467176312676946,0.962738277968597,0.985547775215388
"MIR4319",1.41933539965566,-0.0283378804185992,0.604597600074866,-0.0468706465508467,0.962616323031682,0.985547775215388
"POFUT1",352.242162369755,0.00604405427876841,0.129228654956662,0.0467702328155883,0.962696353832709,0.985547775215388
"MRNIP",120.223743120909,0.00596456549055014,0.127431096574232,0.0468062007696498,0.962667686952528,0.985547775215388
"C12orf45",56.4804406123933,-0.00769808815692021,0.165870526817635,-0.0464102231096415,0.962983288431022,0.985738435469223
"PCDHA5",119.92018809035,-0.0106938805184988,0.231727419132955,-0.0461485333005116,0.963191863208479,0.985858942049313
"KLHL33",6.83299186898506,-0.023643886322735,0.511796807846021,-0.0461977995178283,0.963152596334363,0.985858942049313
"TREX2",10.0358747755628,0.0157934364793811,0.351396616318902,0.0449447596986767,0.964151339790244,0.985912804076199
"CD44",694.536800210083,0.0210136465855172,0.464985746691464,0.0451920230566994,0.963954252434567,0.985912804076199
"C15orf56",15.9109798394599,0.0180973134693687,0.398655319311369,0.0453958911187481,0.963791756025366,0.985912804076199
"ERCC5",50.4087882200443,-0.00580594701355452,0.127667418944051,-0.0454771237765755,0.963727008611125,0.985912804076199
"OTOF",95.8330689620066,0.01774496329584,0.391488717720388,0.0453268829793301,0.963846759935699,0.985912804076199
"ACSM5",65.2621013975612,0.0145097819462519,0.318492928225043,0.045557626748935,0.963662843036966,0.985912804076199
"MTG2",289.145257343228,-0.00459631619264723,0.101197645796277,-0.0454192007776559,0.963773176772055,0.985912804076199
"SAC3D1",133.195737431166,-0.00595478590272717,0.132497492571034,-0.0449426308919371,0.964153036617668,0.985912804076199
"YWHAEP7",60.4041245159599,-0.0137643376631791,0.304993633824616,-0.0451299179283664,0.964003754651641,0.985912804076199
"ADCY6",970.631236606023,0.00567688498272964,0.124095256999542,0.0457461882104856,0.96351254945306,0.985912804076199
"TGFBR2",572.62318111074,-0.0102508585146443,0.223073206975849,-0.0459528898768831,0.963347798644029,0.985912804076199
"ZSCAN12",192.456762078643,-0.00368863506584512,0.0819589708339867,-0.045005873406057,0.964102627398806,0.985912804076199
"LOC100507564",7.26253303315338,0.0148037086253806,0.327652888767134,0.0451810715940358,0.963962981521364,0.985912804076199
"LXN",24.5267642600921,0.0100252830833125,0.221347582679151,0.0452920378075437,0.963874533836471,0.985912804076199
"EIF4E1B",60.3741249333935,-0.0175182305739702,0.380916172505798,-0.0459897264501248,0.963318438351816,0.985912804076199
"FCN1",15.1510315951171,0.0170222230684095,0.377693234289239,0.0450689118126321,0.964052381012369,0.985912804076199
"DANT2",171.254054737616,-0.00859769684506813,0.187691533369416,-0.0458075902025164,0.963463609056375,0.985912804076199
"EIF3L",1004.70801481874,-0.00622099807870574,0.138408433621308,-0.0449466691872744,0.964149817776872,0.985912804076199
"KCTD5",235.217884691204,-0.00684484515729843,0.151727392522191,-0.045112784471646,0.964017411263157,0.985912804076199
"IFT46",267.50859921567,0.00428117930675966,0.0948482403224914,0.0451371505913375,0.963997989696225,0.985912804076199
"GLIS3",511.392172133035,-0.00904400437761857,0.201883041505663,-0.0447982371880645,0.964268130204055,0.985984039096283
"CACUL1",861.717850622617,0.00418185049939706,0.0935052351938185,0.0447231696784558,0.964327965440379,0.985998767264324
"RPL12",286.243823691421,0.00641149356312266,0.14517167575498,0.0441649070301011,0.964772954877793,0.986128547059424
"IL27RA",68.7622531777199,-0.00995459030813883,0.224111445786532,-0.0444180361837506,0.964571185041259,0.986128547059424
"FOXK1",3811.32165859354,0.00423036252540326,0.0955362866911562,0.0442801648663499,0.964681082308225,0.986128547059424
"OAS1",60.8414284831782,0.0148567605484742,0.334667776927411,0.0443925635293435,0.96459148925083,0.986128547059424
"HIST1H4K",5.87570521413175,0.0173274580473069,0.390719227404004,0.044347594978709,0.964627333662212,0.986128547059424
"MC4R",20.5980198663807,0.0213837462763752,0.483808953546527,0.0441987402664279,0.964745986195623,0.986128547059424
"AGBL2",5.24896827254778,0.0172266945818989,0.3891774167789,0.0442643736229066,0.964693669555802,0.986128547059424
"TC2N",59.5421653511014,-0.0138731355549349,0.314561476527426,-0.0441030977730845,0.964822223523316,0.986129301899486
"LYPLA1",63.2165126157664,-0.00987718653784964,0.224226836974052,-0.0440499748876743,0.964864568300953,0.986129301899486
"ZBTB11",574.540162253485,0.00716528288111132,0.163243062676526,0.0438933377236966,0.964989425910742,0.986210468569449
"LOC102724297",3.53267203084358,0.0266808777496552,0.609808643748874,0.0437528690732083,0.965101396109124,0.986278457397765
"KRBA1",471.828795003687,0.00741244651499682,0.171763303797566,0.0431550066347865,0.965577971153511,0.986719027589446
"TMEM65",344.188300846921,-0.00597145651969605,0.138907208234823,-0.0429888167473734,0.965710448556327,0.986719208792312
"LOC101927495",2.93788900903744,0.0228083119946555,0.530627238090321,0.0429836811181058,0.965714542411533,0.986719208792312
"TRIM17",309.931382135846,-0.0116575763958342,0.270788645461635,-0.0430504623853802,0.965661307946576,0.986719208792312
"GRK6",516.252326367831,0.00503235669256146,0.117591663333444,0.0427951824976885,0.96586480428309,0.986779826171252
"SAFB",1403.77341297163,0.00472335535714891,0.110331888220879,0.0428104280033075,0.965852651267285,0.986779826171252
"LINC01058",1.55134762230769,-0.0281700676472135,0.662781664259899,-0.0425027866132504,0.966097890363352,0.986865377374605
"SAXO2",23.8667672535031,-0.0109959547678954,0.259868720607315,-0.0423134986857894,0.966248784529121,0.986865377374605
"XKR7",91.3730757855745,-0.0162662376781933,0.385592699444046,-0.0421850250319736,0.966351200227081,0.986865377374605
"HCLS1",281.812026897519,-0.0146182157752923,0.346514225743596,-0.0421864809270749,0.966350039624044,0.986865377374605
"PRELID3B",92.7350752602176,0.0100970896451736,0.23809421086187,0.0424079594737876,0.96617348331655,0.986865377374605
"TBC1D7-LOC100130357",73.8445082739832,0.00915712046959305,0.216296783367087,0.0423359068361737,0.966230921418874,0.986865377374605
"LINC01649",6.70204867982002,-0.0137101264026574,0.323296577306405,-0.0424072735841666,0.966174030085412,0.986865377374605
"ZNF747",352.772224356382,0.00500579685554042,0.118581853008124,0.0422138525293365,0.966328219682913,0.986865377374605
"C1QA",393.55753338683,-0.0176558215036807,0.41918178699362,-0.0421197247864908,0.966403256017255,0.986865377374605
"TOM1L1",139.233118071746,0.00869394621299548,0.206172709181924,0.0421682687659891,0.966364557906936,0.986865377374605
"RUFY2",784.235460170234,0.00613901377782476,0.146066749078085,0.042028824606365,0.966475719699911,0.986892939900592
"ZKSCAN2",302.471972811592,0.0050694934776311,0.120799776804336,0.0419660831480043,0.966525736012357,0.986895557103363
"MIR5692C2",2.64097796007904,0.0209961421306599,0.500963441071238,0.0419115256909021,0.966569228299732,0.986895557103363
"LOC102724776",2.67383883877145,-0.0257471476359512,0.620777712409553,-0.0414756314881432,0.966916719388862,0.987203446988545
"UBA6",584.440493367835,-0.00746257504992572,0.180420663524059,-0.0413620862719562,0.967007237687393,0.987203446988545
"LOC654342",31.3927123767324,-0.0111595980547398,0.2694803009115,-0.0414115540801801,0.966967801875612,0.987203446988545
"LOC101927190",9.01112317730348,-0.0132851008781168,0.322013736909349,-0.0412563172168543,0.967091557209199,0.987243088716428
"TXNDC16",383.253093934676,-0.00644178848023103,0.156611422942208,-0.0411323028627877,0.967190422426253,0.98729757480443
"LOC102467222",4.35688193034554,-0.0236824980046187,0.577019334754955,-0.0410428153411464,0.967261762894666,0.987323960121481
"ERICH4",1.45244529303111,0.0268826501297734,0.660015180201858,0.040730351264878,0.967510864855416,0.987427907826172
"SKA2",250.417729959028,0.00805664213043211,0.197502504953423,0.0407926073258267,0.967461232954365,0.987427907826172
"ZNF669",56.7146073549585,-0.0079659165649399,0.195286459413912,-0.0407909313776642,0.967462569055451,0.987427907826172
"LOC100419583",399.05275393352,0.00590222649241597,0.145064909864738,0.0406867966754974,0.967545587606846,0.987427907826172
"CCNT1",564.782470355016,-0.00491317776985416,0.121579047364073,-0.0404113856488895,0.967765153229878,0.987559108545611
"POLR3E",475.720600573818,-0.00411006200275776,0.101566574128406,-0.0404666794959688,0.967721071181757,0.987559108545611
"GCA",294.115964585559,0.0115645692516912,0.287026304967825,0.0402909735154331,0.967861150028375,0.987610632331836
"MGC2889",33.9989089793984,-0.00954498701656015,0.238427421794133,-0.0400330924385101,0.968066743480748,0.987681108206218
"MYL6",1722.8065788147,-0.00408780523786947,0.101899085359581,-0.0401162112833933,0.968000477469961,0.987681108206218
"KIAA1586",164.022237398565,0.00905243997022196,0.22602838546848,0.0400500138575929,0.968053252960902,0.987681108206218
"KIAA0754",579.72814814091,-0.00853416215726374,0.213554262544689,-0.0399624997205469,0.968123023283613,0.987692096757592
"DLGAP1-AS2",42.0219329132147,0.00984194696244507,0.247074951189288,0.0398338516918496,0.968225587892445,0.987750302436295
"MILR1",12.5452694628624,-0.0171861914850573,0.432136976303984,-0.0397702405196814,0.968276302077911,0.987755609118538
"SOWAHA",2010.6169125977,0.0129838507175495,0.329410586259223,0.0394154021125845,0.968559200341654,0.987997759212959
"DAD1",282.785512909028,-0.00696639943398673,0.177610663701188,-0.0392228669653924,0.968712702460198,0.988061461673732
"GPRC5D",3.40086140303892,0.0227079770453645,0.578206666706896,0.0392731152248641,0.968672641017067,0.988061461673732
"LOC101928162",2.04654673557922,-0.0218169842723354,0.55913815950158,-0.0390189506861475,0.968875279655441,0.988180844699565
"RHOBTB1",265.586465505555,-0.00800572462263026,0.205730884220434,-0.0389135770886611,0.968959291816975,0.988220089769916
"RAB39A",49.3830467569362,-0.0119724126393776,0.311128739755704,-0.0384805744682354,0.969304519340276,0.988349639146248
"DDX3X",2175.40603513247,0.00454261071286507,0.118085999869848,0.0384686645146067,0.969314015077542,0.988349639146248
"LTBR",206.624466392181,0.00724493435206315,0.187786787199326,0.0385806395653014,0.969224738188126,0.988349639146248
"SNAPIN",148.4519003065,-0.00474363307198878,0.122999531667486,-0.0385662693807047,0.969236195409715,0.988349639146248
"UQCRB",834.340948136393,-0.00728829489386061,0.188743778320749,-0.0386147557217752,0.969197537702552,0.988349639146248
"XPOT",716.966347427467,-0.00503326479412271,0.131148420563834,-0.0383783866590513,0.969385993231934,0.988376595467099
"MALSU1",107.449504156106,0.00426067246691691,0.112572517936522,0.0378482470234827,0.96980867634575,0.988528402519271
"TMPRSS3",42.9809278022609,-0.0200204859532824,0.532933589310151,-0.0375665680581283,0.970033263921036,0.988528402519271
"ZNF560",1.98071214423613,-0.0315079070516535,0.838796143363026,-0.037563247400408,0.970035911553836,0.988528402519271
"LINC00620",6.76694265602168,0.0162776270200863,0.428476801673045,0.0379895176507296,0.969696039699413,0.988528402519271
"ERICH5",13.9298015909892,0.0130133080549198,0.344916084637869,0.037728910406085,0.9699038252308,0.988528402519271
"VPS13B",1684.49947853033,-0.00437179767965158,0.115610423935173,-0.0378149091651372,0.969835257079855,0.988528402519271
"DERL2",157.303945502449,-0.00546554436001923,0.145125996581557,-0.037660684431185,0.969958223022227,0.988528402519271
"UBAP2",823.456105105373,0.00376633094147075,0.099714799939824,0.0377710324219038,0.969870240663256,0.988528402519271
"USP8",661.057052072152,-0.00433658595536993,0.113831780468698,-0.0380964431682804,0.969610787193797,0.988528402519271
"MIR1200",5.01781855708124,0.0153236251862703,0.406170925180768,0.0377270361719034,0.969905319589404,0.988528402519271
"LINC01589",2.54206049607086,-0.0255439555147909,0.671102660611362,-0.0380626646473445,0.969637719020777,0.988528402519271
"MPL",46.1518783885449,-0.0126095113644564,0.33662247176525,-0.0374589114574915,0.970119101044017,0.988566759787693
"LOC101928160",2.04646311430002,-0.0216954670216573,0.580361156738967,-0.0373827000131497,0.970179866418517,0.988582263997421
"FAM120AOS",419.632452595214,-0.00313799042541841,0.0843963475267215,-0.0371815904050215,0.970340217190421,0.988645341986618
"SMARCE1",421.493558140046,0.00508293161762072,0.136882037654107,0.0371336641734176,0.970378430401278,0.988645341986618
"NDST1",3582.60277809666,-0.00704546177948441,0.189524489238908,-0.0371744137540091,0.970345939373483,0.988645341986618
"PBXIP1",2841.04307255877,-0.00791070810669932,0.216194710415706,-0.0365906644593124,0.970811387229403,0.989040019576573
"LLPH",54.8982749502125,-0.00572220468944205,0.156816001785028,-0.0364899284786407,0.970891709272436,0.989042240888526
"LOC283788",235.126188025198,0.0125962804974933,0.345353152792458,0.0364736224228509,0.970904710967611,0.989042240888526
"ZNF212",180.078668708418,-0.00695117443554056,0.190995630436664,-0.0363944160379398,0.97096786658774,0.98906015247131
"ZNF660",70.44403604463,-0.00599907478708635,0.165107052770228,-0.0363344550485979,0.971015676913405,0.989062431879271
"LOC653653",41.4924007801714,0.00905072710856633,0.250145861847661,0.0361817982584826,0.971137399371598,0.989098370002879
"LOC284632",1.84838914429776,-0.0217503903229669,0.601239897451459,-0.0361758932086222,0.971142107837227,0.989098370002879
"POU2F3",1.98069318892657,0.0211006317308064,0.58867744083257,0.0358441317217178,0.97140664363411,0.989274946590544
"ACYP2",254.281430097303,-0.00383488609611652,0.106952292236296,-0.0358560439980462,0.971397145118588,0.989274946590544
"SEC14L2",860.279929304223,-0.00522455271631763,0.146004630234049,-0.0357834728113934,0.971455011413233,0.989277783065943
"DBF4B",219.463355170083,0.00768493757781947,0.215911946826828,0.035592924295121,0.971606950343085,0.989386085642376
"BMP2",90.7510141336677,-0.0119013509726129,0.336568608156506,-0.0353608467462262,0.971792004943461,0.989388839109064
"HTR3C",2.64094309475671,-0.0217168877481042,0.613523120768289,-0.0353970160422137,0.971763164075875,0.989388839109064
"ACVR2B-AS1",39.678568180284,0.00787789235687088,0.222441825308431,0.0354155174996772,0.971748411298579,0.989388839109064
"RNF121",253.851851839929,0.0027546296000212,0.0778044443506591,0.0354045276334894,0.97175717444749,0.989388839109064
"DBR1",93.7557367101071,-0.00623142689986368,0.177412146957629,-0.035124014937669,0.971980852073352,0.989534685831127
"PDIK1L",165.519302048701,-0.00577892088053089,0.16518582515217,-0.0349843630663062,0.972092209706371,0.989555217038338
"RABIF",170.329477595271,0.00537026874083001,0.153290729033756,0.0350332259144479,0.972053246678412,0.989555217038338
"LOC100287015",37.73048799407,0.00625564203092858,0.179332651377993,0.0348828949043033,0.972173120201243,0.989577620489369
"LOC100507006",17.0008809293745,-0.0151254276406267,0.434426053041705,-0.0348170362590446,0.972225635897112,0.989577620489369
"TRMT61A",384.928347742747,0.00503719997856963,0.144808631114263,0.0347852192221537,0.972251006851348,0.989577620489369
"CSNK1A1",1430.61865773525,-0.00363307427701572,0.10754356414836,-0.033782349560256,0.973050710922219,0.990044233844225
"NAA25",576.747195064555,-0.0059795990247061,0.176797535150227,-0.033821732976227,0.973019305449393,0.990044233844225
"SCARF2",181.922308739879,-0.00734410959046772,0.215556343456609,-0.0340704869673486,0.972820942804327,0.990044233844225
"MFSD5",140.565725130297,0.0040117648205429,0.118813138342523,0.0337653299669393,0.973064282850189,0.990044233844225
"YIF1B",278.848308322392,0.00366649244154591,0.108612552028203,0.033757538821055,0.973070495743357,0.990044233844225
"OPN1SW",4.39076740780515,0.0191804708650527,0.56672268804181,0.0338445438479386,0.973001115420909,0.990044233844225
"SLC1A6",142.464807782101,0.0119442163756036,0.353874905948766,0.0337526515014684,0.973074393039264,0.990044233844225
"C16orf70",349.32223079855,0.00459227180179165,0.134555882051878,0.0341291048132783,0.972774199714321,0.990044233844225
"MCTS1",317.951367721367,0.00509070112719901,0.151108349310725,0.0336890790642611,0.973125087674848,0.990048524219896
"DUSP26",643.945912322782,-0.00596674869089688,0.177407824823561,-0.0336329510653267,0.973169845974429,0.990048524219896
"TRAPPC3",277.750405627732,-0.00353178754503099,0.105245168244588,-0.0335577167478432,0.97322984040897,0.990063149263892
"SCYL2",490.513554874912,0.00517264815020871,0.154552880927359,0.0334684680037758,0.973301010626076,0.990089141486652
"APPBP2",870.034497118903,0.00555985541092219,0.167266969771058,0.0332394101389657,0.973483670727941,0.990165009410641
"ITGA9-AS1",38.6871242882802,0.00634473109812154,0.191087334543001,0.0332033052493794,0.973512462369454,0.990165009410641
"LOC101928134",9.83812544129753,0.0121806680077115,0.366758360161492,0.0332116983027955,0.973505769373044,0.990165009410641
"SEC14L5",1870.46575598596,-0.00912206563542363,0.27938311333638,-0.0326507408643577,0.973953106020287,0.990399657418771
"LINC01637",14.9539423028092,-0.00964622686731158,0.29711130035549,-0.0324667114841138,0.974099862414619,0.990399657418771
"RPS26",9.60505630734778,0.00805721491054418,0.245508323031945,0.0328185000452949,0.973819325255994,0.990399657418771
"ZSCAN5B",2.44245432968563,-0.0176214844359783,0.54581809621688,-0.0322845368413297,0.974245140590395,0.990399657418771
"ESAM",295.972191293104,0.00558115131801679,0.172814138362379,0.0322956869785359,0.974236248704844,0.990399657418771
"LINC00471",18.1568278278761,-0.00846391609694462,0.261584353807141,-0.0323563545516367,0.974187868269629,0.990399657418771
"APOBEC3C",24.6940659691041,-0.00941319987699689,0.291105579827151,-0.0323360338286409,0.974204073381042,0.990399657418771
"YAF2",438.034691701344,0.00350017585279632,0.106722799287422,0.0327968894759757,0.973836558718533,0.990399657418771
"NUCB1-AS1",3.43325654058037,0.0128524882314646,0.395335668025591,0.0325103178664685,0.974065087912538,0.990399657418771
"PPIB",208.970417941975,-0.00604904388646344,0.184807328049698,-0.0327316235254305,0.973888605469309,0.990399657418771
"CHRNA1",5.38046235860548,0.0173411322591491,0.53238262849298,0.0325726861303434,0.974015351578818,0.990399657418771
"ITGAV",2313.46349804671,-0.00656977358278031,0.204266785481601,-0.032162710972764,0.974342293117131,0.990452027518553
"MRPS14",269.532069537372,0.0037042212309249,0.115550237366751,0.0320572360156031,0.974426406583172,0.990491138685522
"LOC101928453",61.8930605275084,-0.0117108539004627,0.366044737083637,-0.0319929580022534,0.974477666724497,0.99049685279701
"MIR5682",6.04102673116331,-0.0135755773507616,0.42798212843564,-0.0317199631685161,0.974695374590127,0.990671742365453
"TSKS",3.39980449681678,-0.0185168397267347,0.58991020331519,-0.0313892514872151,0.974959112999547,0.990756122891362
"C8G",11.7515416634263,0.0120314838686634,0.382363746477489,0.0314660685786845,0.974897852089378,0.990756122891362
"PUS7L",242.734889508839,-0.00484606456026182,0.154962969805822,-0.0312724037641654,0.975052298246169,0.990756122891362
"GNAI1",1064.30136478466,0.00980778710790608,0.313072176582514,0.0313275590790839,0.97500831222354,0.990756122891362
"PP7080",129.798534323605,-0.00307605518307813,0.0977812942255441,-0.0314585239174974,0.974903868879381,0.990756122891362
"VPS72",269.03696020176,-0.00297497575836559,0.0949075392024683,-0.0313460425100582,0.974993571818615,0.990756122891362
"LINC00861",3.26775855608837,0.0195809778392091,0.631312843653064,0.0310162830299867,0.975256553940127,0.990793134203724
"DESI1",860.231049593801,0.00267491155687541,0.0863795610765691,0.0309669500925607,0.975295897030565,0.990793134203724
"ZMYM2",1820.71066306769,0.00426856747176792,0.137772817509451,0.0309826535374084,0.975283373503587,0.990793134203724
"ERF",771.095012152012,0.00816589213167311,0.261989362156793,0.031168792749631,0.975134927594666,0.990793134203724
"LOC101927284",2.77258724944511,-0.0150948523456656,0.489414051490802,-0.03084270322784,0.975394984354726,0.990793134203724
"FLJ40288",3.26784076977184,-0.0189509733318959,0.6138535325742,-0.0308721418486015,0.975371506913772,0.990793134203724
"SAMD13",12.2146081183487,0.0106359757352036,0.345032403842961,0.0308260198657877,0.975408289425276,0.990793134203724
"FAM150B",26.9036757230706,-0.00774686067611538,0.252044298875867,-0.0307361075440581,0.975479995100911,0.990819597214165
"CSE1L",711.413553538123,0.00682940548046623,0.224422401616336,0.0304310328705132,0.975723295659101,0.990974525074176
"TSSK1B",5.21520260180518,-0.0123389797471195,0.405482769204605,-0.0304303429990962,0.975723845842053,0.990974525074176
"CSF1R",1103.75752006603,-0.0100391990750367,0.33084129043102,-0.0303444562858453,0.975792341892788,0.990986523605396
"FAM83D",30.4695254949539,0.0103267389617041,0.340866926892815,0.0302955146040064,0.975831373759952,0.990986523605396
"CARS",577.245042438032,0.00481646575115907,0.15930255824086,0.0302347043534401,0.975879871103701,0.990986523605396
"RPL3",4305.33329023967,0.00402196775658865,0.13349043087457,0.0301292589306853,0.975963966066523,0.990986523605396
"LINC00963",145.818188485012,0.00590535628378124,0.195633285294897,0.0301858463138292,0.975918836394071,0.990986523605396
"SLC24A2",4631.57874846952,-0.00904572524259815,0.302882022574193,-0.0298655072549984,0.976174314794122,0.991055724034787
"RNF141",1014.08190910665,-0.00908159433274139,0.306958433199379,-0.0295857463112688,0.976397433134213,0.991055724034787
"PRICKLE3",44.1379103624951,0.00772444030792795,0.260934308533762,0.0296030075590021,0.976383666680983,0.991055724034787
"P2RY14",98.8303080443216,-0.0071338933318328,0.240532257584251,-0.0296587800882965,0.976339186171953,0.991055724034787
"AP5M1",409.653572851963,-0.00554089137727898,0.185655593370167,-0.0298450010403476,0.976190669095977,0.991055724034787
"MIR181D",3.13620992810218,-0.0184994656282591,0.621712702249423,-0.0297556500958176,0.976261929186464,0.991055724034787
"EMID1",358.488893503998,-0.0066142477050627,0.222171971620714,-0.0297708466860723,0.976249809431061,0.991055724034787
"CHRNE",26.7386606200388,0.00774214034666768,0.260408745155353,0.029730723298286,0.976281809097966,0.991055724034787
"LOC283352",5.97437190847548,-0.0135236077398388,0.459724344857303,-0.0294167752722264,0.976532193861792,0.9911461536446
"C1orf123",235.041058820609,-0.00354713051268177,0.121744458573038,-0.0291358683118522,0.976756229156521,0.991327181134679
"ATXN2",1330.66059512873,0.00260712481663834,0.0898281552186666,0.0290234705398533,0.976845871693324,0.991371800484462
"IPO7",1238.089163912,0.00438066270383815,0.151400074806863,0.0289343496654572,0.976916950011783,0.99139757626979
"FAM104B",70.1816956044882,0.00620075908803082,0.214732787389046,0.0288766292443104,0.976962985008886,0.991397936299989
"TMPPE",241.430174111939,-0.00477066627661798,0.166306242652688,-0.0286860324695146,0.977114996259164,0.991505833355743
"LOC100507661",7.03007383473985,0.0101064841483989,0.353721974100253,0.0285718301050035,0.9772060792284,0.991540121670378
"LOC400867",5.1493783087258,0.0129375768746163,0.454799159055148,0.0284467915496905,0.977305805025282,0.991540121670378
"RAD17",186.849871112064,0.00381585378334938,0.133954225689856,0.0284862516557276,0.977274333169989,0.991540121670378
"ZBTB24",200.439835690121,-0.00359754783576394,0.12660943474547,-0.0284145320054251,0.977331534017082,0.991540121670378
"C15orf59",1217.23429645347,0.00728022113254441,0.258479712134694,0.0281655417843807,0.977530119987054,0.991695236482916
"MIR3662",3.46618910613153,-0.017743533520788,0.636033633679127,-0.0278971623216697,0.977744171703338,0.991856540558659
"GALNT1",304.296153382405,-0.00386731468965021,0.138854382713375,-0.027851585337664,0.977780522750426,0.991856540558659
"MIR4466",1.22134846372653,-0.0218832581038434,0.788234531357582,-0.0277623692356559,0.977851679385301,0.991882361081472
"RXRB",749.671593307334,0.00177484502160601,0.064319930674701,0.0275940132862131,0.977985956554391,0.99192584424245
"STARD13",1050.11315011577,-0.00489772551310426,0.17746089842893,-0.0275988995686603,0.977982059349335,0.99192584424245
"RGMA",1552.37761187651,0.00476058562647097,0.173260583813033,0.0274764491825109,0.978079723584283,0.991974589511178
"ADCY2",2528.95293622705,0.00616739007790367,0.226576613688384,0.027219888131905,0.978284353147084,0.992091860701003
"RAB20",54.2033615086302,0.00711163677515657,0.261846761938339,0.0271595368318179,0.978332488721507,0.992091860701003
"MIF4GD",109.834337532831,-0.0057465784260587,0.211150524960491,-0.0272155535826111,0.978287810336256,0.992091860701003
"AJAP1",774.310067752721,0.00565055145246684,0.208548763288822,0.0270946293967771,0.978384258310226,0.992098002995227
"LOC101927620",9.3744554129273,0.00736321228863664,0.274737813957736,0.0268008694637476,0.978618559736439,0.992289226404408
"UBE2D1",124.813898717682,0.00466995141306214,0.176132389571176,0.0265138707561506,0.978847470225308,0.992428601621034
"FAM181B",638.118409834483,-0.00571756298616629,0.215559194526629,-0.0265243289608784,0.978839128718873,0.992428601621034
"CELF6",541.213306997163,-0.00413887373855488,0.161551874816768,-0.0256194720318113,0.979560854731546,0.992439779374755
"HCFC2",392.423419345062,0.00519069253519423,0.1988327140494,0.0261058275043442,0.979172928971711,0.992439779374755
"MIR635",6.70194327668062,0.00855893666060929,0.34418546801459,0.0248672226342993,0.980160871693713,0.992439779374755
"LOC101059948",3.00426028510495,0.0197749886713415,0.767869981558301,0.0257530430232609,0.979454315651956,0.992439779374755
"PHLDA1",740.442281360866,0.00462462931992546,0.175367478134687,0.0263710772893343,0.978961363103604,0.992439779374755
"CCL17",1.81577909972105,0.0211911503087257,0.809098915616473,0.026191050191409,0.979104954347979,0.992439779374755
"MIR4489",1.35345046508012,0.0173861832333311,0.674617278923893,0.0257719210232273,0.979439258184935,0.992439779374755
"ALOX5",189.174140730251,-0.00778598911630038,0.30991208095727,-0.0251232191150816,0.979956679850156,0.992439779374755
"TRIM67",109.566563876449,-0.0063630057941269,0.253956173813427,-0.0250555270957956,0.98001067327075,0.992439779374755
"GUCY2C",7.62504674385276,-0.00827534104427448,0.328805915501528,-0.0251678593788439,0.97992107333166,0.992439779374755
"CRYGA",1.32033607719301,0.0173439670826022,0.677112238564831,0.0256146117213351,0.97956473142602,0.992439779374755
"WWC1",1153.185068523,-0.00435329808615721,0.173193908160099,-0.0251353995784485,0.97994696431457,0.992439779374755
"CCT5",765.053930268403,-0.00410318823490441,0.160044090044074,-0.0256378616278455,0.979546186774749,0.992439779374755
"UNC50",209.194056891406,0.00349030392398174,0.138436844386842,0.0252122470679018,0.979885668314584,0.992439779374755
"MPP7",168.31007540856,-0.00889538782486211,0.358972637309411,-0.0247801277878315,0.980230341919423,0.992439779374755
"PDIA6",514.272066725426,-0.00330393264460832,0.12826153215349,-0.0257593417849906,0.979449291633916,0.992439779374755
"C14orf166",217.478528292931,-0.00463158151353715,0.177393619555222,-0.0261090648307977,0.979170346839055,0.992439779374755
"LINC00525",4.78703098282799,0.00862159751187607,0.347506281452608,0.0248099040852931,0.980206591173418,0.992439779374755
"RNF167",620.413798238754,0.00257967395542732,0.0981594108674982,0.0262804547483432,0.979033644378434,0.992439779374755
